1987	0.08331619887366518
1988	0.07786343524108852
1989	0.07449618012812126
1986	0.07168701884434522
1985	0.05168109076635095
1990	0.046407237595763824
1984	0.043632790282224575
1983	0.03520797673629933
1982	0.03380606639981415
1991	0.029448127982397345
1981	0.023554763958353916
1992	0.02022756342642908
2008	0.020072685713065003
1980	0.017362325729193648
1979	0.013340845792533291
2000	0.012814795628175994
1978	0.012443623177182775
1993	0.012270053325998894
2007	0.009775988079756682
2002	0.009570374563738855
2006	0.009418167155777606
1977	0.009004269818339123
2005	0.00891080912924011
2001	0.008328682551423406
1994	0.008309990413603604
2003	0.008069662927349001
2004	0.008008245903083936
1976	0.007962850711235843
1975	0.006649060453044015
1995	0.005960121659114153
2013	0.005863990664612312
2009	0.005615652262149222
1974	0.005439412105562513
1973	0.005089602097791924
1972	0.004536848879406338
1999	0.004451399106515813
1996	0.004130962458176342
2100	0.004090907877133908
2030	0.00398676596642358
2010	0.003847910085476476
1997	0.003719735426140688
1971	0.003583549850596413
1998	0.003530143742539834
1970	0.0035274734371370056
1969	0.00346605641287194
2020	0.0034153206102181905
1968	0.003295156867090889
2012	0.002950687470125958
2011	0.002563493186715765
1963	0.0025608228813129357
2052	0.0025234386056733307
1966	0.0024246373057686607
1911	0.0023285063112668198
1967	0.0022911220356272148
1964	0.0022297050113621493
1965	0.0021949910411253734
1962	0.001877224698188732
1960	0.0017543906496586014
1919	0.00173302820643597
2021	0.0016555893497539314
1958	0.0016422378227397868
1900	0.0016395675173369578
1961	0.0015594583552520902
1959	0.001498041330987025
1949	0.0014766788877643936
2018	0.0014686679715559068
1955	0.0014553164445417622
1912	0.0014526461391389334
1957	0.0014099212526936706
1956	0.001399240031082355
2022	0.0013912291148738681
2019	0.00136185575544275
2033	0.0013538448392342631
2031	0.001295098120372027
1928	0.001292427814969198
1953	0.0012657247609409088
1954	0.001196296820467357
2032	0.0011882859042588701
1951	0.0011829452934532122
2088	0.0011802749880503833
2016	0.0011776046826475544
1920	0.001156242239424923
2025	0.0011535719340220942
2023	0.0011509016286192651
1910	0.0011348797962022917
2099	0.0011215282691881471
2014	0.0011215282691881471
2051	0.0011055064367711735
2046	0.0011001658259655158
1952	0.0010841439935485421
1921	0.001057440939520253
1908	0.001054770634117424
2015	0.0010440894125061083
2050	0.0010387488017004505
1901	0.0010280675800891348
2017	0.000993353609852359
2040	0.000988012999046701
2041	0.000985342693643872
2026	0.000982672388241043
1945	0.0009719911666297274
1918	0.0009666505558240696
2061	0.0009639802504212406
2024	0.0009506287234070961
1903	0.0009479584180042671
2081	0.0009399475017957804
2080	0.0009319365855872936
1950	0.0009292662801844647
2060	0.0009265959747816357
2035	0.000918585058573149
2036	0.00091591475317032
2028	0.0009132444477674912
1937	0.0008945523099476887
2082	0.0008892116991420308
2091	0.0008892116991420308
2090	0.000883871088336373
2062	0.0008812007829335441
1925	0.0008625086451137416
2029	0.0008598383397109128
1943	0.0008598383397109128
2058	0.0008571680343080838
1948	0.0008544977289052549
1902	0.0008438165072939392
2053	0.0008277946748769657
1923	0.0008117728424599922
1947	0.0008091025370571632
2055	0.0008010916208486765
1909	0.0007930807046401897
1926	0.0007877400938345318
2056	0.0007877400938345318
2034	0.000782399483028874
1905	0.0007797291776260451
2078	0.0007690479560147294
1946	0.0007690479560147294
1927	0.0007663776506119005
2042	0.0007637073452090716
2066	0.0007503558181949269
2071	0.0007450152073892691
1906	0.0007423449019864402
1922	0.0007423449019864402
2092	0.0007396745965836112
1904	0.0007370042911807824
1917	0.0007370042911807824
1929	0.0007343339857779534
2063	0.0007236527641666377
2077	0.0007209824587638088
2089	0.000715641847958151
2027	0.000712971542555322
2038	0.0007049606263468353
1907	0.0006996200155411775
2039	0.0006942794047355196
2048	0.0006916090993326907
2068	0.0006889387939298618
1916	0.0006862684885270328
1915	0.000683598183124204
1914	0.0006782575723185461
2086	0.0006755872669157171
1944	0.0006729169615128883
1930	0.0006702466561100593
2070	0.0006622357399015726
1931	0.0006622357399015726
1940	0.0006568951290959147
2085	0.0006542248236930858
2098	0.0006515545182902569
2045	0.0006488842128874279
2037	0.000646213907484599
1913	0.0006435436020817701
2065	0.0006408732966789412
1942	0.0006382029912761122
2087	0.000614170242650652
1941	0.0005954781048308495
1933	0.0005954781048308495
1936	0.0005901374940251917
2057	0.0005874671886223628
2072	0.0005767859670110471
2059	0.0005741156616082181
1932	0.0005687750508025603
2083	0.0005661047453997314
2054	0.0005607641345940736
2043	0.0005527532183855868
2069	0.0005527532183855868
2047	0.0005527532183855868
1935	0.0005394016913714422
2079	0.0005394016913714422
2084	0.0005394016913714422
2067	0.0005367313859686132
2095	0.0005287204697601265
2096	0.0005260501643572975
2093	0.0005233798589544687
2064	0.0005233798589544687
2076	0.0005180392481488108
2075	0.0005180392481488108
2049	0.0005153689427459819
2044	0.000512698637343153
2073	0.000512698637343153
1924	0.0005073580265374951
2097	0.00047798466710637696
1939	0.00047798466710637696
2074	0.00045395191848091667
1934	0.00045395191848091667
1938	0.0004459410022724299
2094	0.00044060039146677206
